z,m_b_mean,m_b_sigma,dm_b_dz_mean,dm_b_dz_sigma
0.898,24.456959582529166,0.057414541497442,-4.394335535225143,3.8531854669986587
0.9199,24.52201704630482,0.05871821578554819,-4.559597490391908,3.852950428936017
0.924,24.53401840679982,0.05895638022254309,-4.585107230746049,3.8524407368020364
0.931,24.55438121532222,0.05935862928481738,-4.624762731920503,3.8512361898649816
0.936,24.56882874737837,0.059642554921314025,-4.650101269878797,3.850119598528791
0.938,24.574585247180433,0.05975533012155045,-4.659544462904891,3.849613588648093
0.9628,24.64491786499522,0.06111588104061325,-4.744292068607535,3.8405655968530303
0.978,24.687090725738784,0.061915269030377654,-4.767274696913307,3.8325398510658624
0.982,24.69807398690209,0.0621213303732279,-4.76974946758341,3.830122387176397
1.004,24.757647574971173,0.06322333434592951,-4.7573474650155205,3.814610304305852
1.0048,24.759787709069457,0.06326242744832068,-4.756079519631759,3.813976841812834
1.016,24.78956060592308,0.06380272885280264,-4.7324265263154395,3.8046096006003944
1.023,24.80799155297176,0.0641339148401545,-4.71211182222532,3.798289248890188
1.034,24.836683961351355,0.0646445994767217,-4.671742098304767,3.787650561118893
1.065,24.915816322526315,0.06602428437517052,-4.504093508279926,3.753226813223124
1.071,24.930845836915818,0.06628203504392807,-4.462736543084652,3.7458433382251055
1.086,24.96802541155546,0.06691471249589037,-4.347129595810909,3.726422215915476
1.1046,25.013363708790283,0.06767846648680079,-4.180184266681039,3.7005286068731302
1.179,25.186758012147248,0.07058466069600809,-3.270249488435162,3.5801663698946005
1.182,25.19349678223624,0.0706994060048491,-3.2259890381310017,3.5748550473519907
1.192,25.215824552366907,0.07108185591678735,-3.074493405143474,3.5569512150668294
1.2,25.233539176643895,0.07138813149284931,-2.948981476013401,3.542423075411243
1.23,25.298830898998787,0.07254548609295623,-2.445430032987056,3.4866104606065704
1.284,25.412046528227755,0.07471001294868844,-1.4176686214663803,3.3831318013365217
1.289,25.422262277237806,0.07491845979335551,-1.315188449595815,3.37350092394708
1.2907,25.425725644389967,0.07498970892549457,-1.2800773614700633,3.370228429742858
